gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,chromatin_change,change_score,combined_score
CHRD,692.789496221885,0.141466001523779,0.292963240061675,0.482879700176708,0.62918115622866,0.878963538723134,ReprPC-Tx,3,1.5707330007618896
ZNF433,60.640039509361,-0.248926545527638,0.516791838023662,-0.481676619506209,0.630035687639193,0.879205389718968,Tx-Het,-4,-2.124463272763819
SERPINA7,17126.6565284051,0.276627319303402,0.579916189434646,0.477012582754558,0.633353161655191,0.880347381074168,ReprPCWk-Tx,2,1.138313659651701
LACTB2,1093.43943626611,-0.174736843250362,0.36720508058054,-0.475856278933038,0.634176772017606,0.88086410969601,Tx-Het,-4,-2.087368421625181
DNAJA4,96.7527387745238,-0.215291116217146,0.453118244561784,-0.475132305531763,0.634692673526291,0.881271828301462,Tx-ReprPCWk,-2,-1.107645558108573
DNAJB14,831.196518313842,-0.14441292407826,0.304608420397513,-0.474093670456653,0.635433112020699,0.881559379412386,Tx-Het,-4,-2.07220646203913
ZNF594,48.8490292448872,-0.214165057655089,0.455614063101752,-0.470058049124045,0.638313544896457,0.882357439066504,Tx-Het,-4,-2.1070825288275445
BIRC6,2757.39632997014,-0.146041759196837,0.311290089690684,-0.469150043748432,0.638962390597219,0.882531616450488,Tx-Het,-4,-2.0730208795984186
COL9A3,211.748993898854,0.436573151183133,0.937201095221368,0.465826548228706,0.641339660502639,0.883736039486756,ReprPCWk-Tx,2,1.2182865755915664
ECHDC3,5495.14295680057,-0.430297265766511,0.922546503711109,-0.466423387911139,0.640912473897775,0.883736039486756,Tx-ReprPC,-3,-1.7151486328832555
ADAMTS5,202.240976042908,-0.300041259302265,0.647756729198687,-0.463200528496916,0.643220637456587,0.884327413817892,Tx-Het,-4,-2.1500206296511326
FAM117B,213.17134937953,0.188941920597705,0.40953149213483,0.461361151038171,0.644539518820643,0.885053075581892,Het-Tx,4,2.0944709602988527
HAUS8,178.435562242733,0.146488105867889,0.318008765436965,0.460641723716655,0.645055671688157,0.885223478409629,Het-Tx,4,2.0732440529339446
AGPAT4,61.7353996590113,-0.209875527481585,0.456340381682314,-0.459910049397495,0.645580786632208,0.885421615362272,Tx-ReprPC,-3,-1.6049377637407924
LIN7A,1601.14118163803,0.221616814339669,0.482183809082723,0.45961065088697,0.64579571275448,0.885513608030738,Het-Tx,4,2.1108084071698343
PRXL2A,9131.83112312992,0.166561243913643,0.370350894470926,0.449739008060418,0.652898640887618,0.886823248098294,ReprPCWk-Tx,2,1.0832806219568214
KIAA1958,530.316828353032,-0.164951616831747,0.367695029906249,-0.448609862564106,0.653713117892921,0.886915446143604,Tx-Het,-4,-2.0824758084158734
UPF2,1270.79270132006,0.128199855438881,0.287138882432344,0.446473338451778,0.655255367316108,0.88741714356026,Het-Tx,4,2.0640999277194405
SORT1,1766.22983381787,0.366270597933838,0.821371805881193,0.445925457035735,0.655651092723682,0.887483130669951,Het-Tx,4,2.183135298966919
PRELID3A,9.9862193798593,0.270095573222392,0.607989314306589,0.444243947824043,0.656866221533101,0.887876615729418,Het-Tx,4,2.135047786611196
ZNF558,284.99220265666,-0.224651248424685,0.508976841705318,-0.441378133574791,0.658939269721324,0.888161490308695,Tx-Het,-4,-2.1123256242123425
PML,1572.01504612821,-0.176281956913698,0.402200181946019,-0.438294075504316,0.661173120076841,0.889388607203877,Tx-ReprPCWk,-2,-1.088140978456849
GTPBP10,806.049541628073,-0.127805634649412,0.294135858725384,-0.434512252954291,0.663916499025468,0.890793620129165,Tx-Het,-4,-2.063902817324706
ACSF3,1420.02038153171,0.194849339623236,0.449341157679743,0.433633412593178,0.66455466747511,0.890830659016454,Het-Tx,4,2.097424669811618
NEO1,1269.48636310241,-0.17491338002114,0.404274205440179,-0.432660253034676,0.665261609443314,0.891148726632245,Tx-Het,-4,-2.08745669001057
ZFHX4,606.958878713839,-0.273476905524739,0.635794119840138,-0.430134373676657,0.667097896947636,0.892142177372394,Tx-ReprPCWk,-2,-1.1367384527623696
EXOC2,1135.46686639223,-0.0914829146303386,0.213142477364449,-0.429210149762469,0.667770297259773,0.892142177372394,Tx-Het,-4,-2.0457414573151693
TYW1,769.211384569341,-0.102243463619563,0.238138906025204,-0.429343803270607,0.667673043856556,0.892142177372394,Tx-Het,-4,-2.0511217318097814
LAMP2,19702.8923651143,0.218350860386679,0.513732519632619,0.425028301776237,0.670816043329751,0.893467390759584,ReprPCWk-Tx,2,1.1091754301933394
TPST1,964.821214321131,-0.283046815275307,0.684404162003914,-0.413566765062555,0.679191417228026,0.896473499945161,Tx-Het,-4,-2.1415234076376537
CEBPZ,896.429827603749,0.141788140699853,0.343668267752022,0.41257268710698,0.679919715693057,0.896804823879647,Het-Tx,4,2.0708940703499263
PUDP,533.478215744053,0.14550646504979,0.354779187035241,0.410132472160315,0.681708773465516,0.89738897800152,Het-Tx,4,2.072753232524895
SLC2A6,240.601727328284,0.265291085925462,0.652876388731361,0.406341982195073,0.684491342518672,0.898081381535297,ReprPCWk-Tx,2,1.132645542962731
TRIM58,11.5891124928823,-0.28904339857781,0.709504060675205,-0.407387941237066,0.683723082264899,0.898081381535297,Tx-Het,-4,-2.144521699288905
PHF2,902.026059535791,0.147244854966486,0.363931250235793,0.404595249435396,0.685775051064641,0.898600256699353,Het-Tx,4,2.073622427483243
ZNF749,69.989108849664,0.138851489325439,0.348327111783683,0.398623835550498,0.69017039603649,0.900455690696647,Het-Tx,4,2.0694257446627193
CDC42EP1,5379.95889470995,0.231428029536161,0.58491226259964,0.395662810192387,0.692353794395577,0.90122040324136,ReprPCWk-Tx,2,1.1157140147680804
AHCYL2,590.454601112455,-0.16499890271498,0.418457106516787,-0.394303024480625,0.693357330585486,0.901448474793928,Tx-Het,-4,-2.08249945135749
FN1,218142.794943394,0.142839399869908,0.365488154093053,0.390818138071695,0.695931666912287,0.902191553042344,ReprPCWk-Tx,2,1.0714196999349541
MANBA,883.571676402588,0.156470919511181,0.402360570458846,0.388882338378098,0.697363187790465,0.902858029873154,Het-Tx,4,2.0782354597555903
TAF4,590.721676122205,0.128121083288626,0.332456496951863,0.385376987555688,0.699958129701983,0.904077143793216,Het-Tx,4,2.064060541644313
RAB40C,665.758240453586,0.0933278111781479,0.243609600472246,0.383103995069277,0.701642657566713,0.905041901150203,Het-Tx,4,2.046663905589074
ZNF582,56.7400912282414,-0.246494869190384,0.646911407504606,-0.381033424872213,0.703178446592197,0.905887262626271,Tx-Het,-4,-2.123247434595192
UBE2H,4894.57291396926,0.133651952829439,0.352069846782403,0.379617720889466,0.70422920450649,0.906326888557453,Het-Tx,4,2.0668259764147194
SHB,918.820019633108,0.156347992936332,0.41308929062087,0.378484740433097,0.705070527542181,0.906553841970863,Het-Tx,4,2.078173996468166
ZNF148,1367.44947835187,-0.116939820996066,0.309252403428066,-0.378137145256713,0.705328715431922,0.906561639158068,Tx-Het,-4,-2.058469910498033
NT5C1B,6.24382104272192,-0.260204992914161,0.687949824449342,-0.378232515899598,0.705257872332207,0.906561639158068,Tx-Het,-4,-2.1301024964570807
ZNF570,124.217645509123,-0.157720909750287,0.421659724841994,-0.374047841086527,0.708368723269225,0.907495450893424,Tx-Het,-4,-2.0788604548751435
HPRT1,1035.66554039668,0.141110967341338,0.379182990312068,0.372144771644962,0.709785063395741,0.907969174338189,ReprPCWk-Tx,2,1.070555483670669
SLC4A5,5.23817358864958,-0.260530711437207,0.705577079915175,-0.369244861905843,0.711945219811083,0.90868110371931,Tx-ReprPCWk,-2,-1.1302653557186035
ZNF791,565.245107243626,0.0774524435404631,0.21113455074244,0.366839265615726,0.713738916660414,0.909684911452007,Het-Tx,4,2.0387262217702316
ZNF772,95.8487334099026,0.160151389678523,0.444632567463716,0.360188167484138,0.718706422694988,0.911700766728975,Het-Tx,4,2.0800756948392616
MAP4K5,584.625983812951,0.120340210672379,0.336314138417905,0.357820849395406,0.720477386696002,0.911734378227964,Het-Tx,4,2.0601701053361894
MARVELD1,289.522277027558,-0.237015973722624,0.65862487103334,-0.359864900562836,0.718948166245264,0.911734378227964,Tx-ReprPC,-3,-1.618507986861312
NEK8,151.587942911248,0.110689807390722,0.312499742098835,0.354207675972143,0.723183251442095,0.912606647595061,Het-Tx,4,2.055344903695361
SIPA1L3,667.104280747566,0.141664197251608,0.403369253578499,0.351202269371874,0.725436607724178,0.913157363023307,Het-Tx,4,2.070832098625804
OLFM2,2437.18472333431,-0.306090443442234,0.881770179707266,-0.347131770257701,0.728492326555757,0.914443094780431,Tx-ReprPCWk,-2,-1.1530452217211171
GLS,760.572602744486,0.175363541252953,0.513550136439014,0.341473069151405,0.732747475528213,0.915554079756161,ReprPCWk-Tx,2,1.0876817706264765
MFSD4B,396.855202195395,0.102156037437312,0.299188531353454,0.341443694299324,0.732769585985367,0.915554079756161,Het-Tx,4,2.051078018718656
CEP57L1,291.288603356626,-0.140531942360619,0.411878998070386,-0.341197155035819,0.732955164878913,0.915683857391255,Tx-Het,-4,-2.0702659711803095
HRG,130265.926376655,-0.339848101830642,1.00180342518391,-0.339236314517746,0.734431714471323,0.916188994632629,Tx-ReprPCWk,-2,-1.169924050915321
ENDOV,510.128045098499,-0.0864661133617556,0.257286541223625,-0.336069321584148,0.736818592148486,0.917384482847687,Tx-ReprPCWk,-2,-1.0432330566808778
ZNF528,97.4641154435867,-0.162285879523468,0.485556220425543,-0.334226754177384,0.738208456768815,0.918157281791354,Tx-Het,-4,-2.081142939761734
CHCHD3,1092.19878830764,-0.081410705336974,0.243802800685105,-0.333920304066251,0.738439697907168,0.918215838485706,Tx-Het,-4,-2.040705352668487
DLG1,1734.42383454754,0.126499175101097,0.381215901338536,0.331830793670803,0.740017030515892,0.918876330419611,Het-Tx,4,2.0632495875505485
ZNF587,193.916450514061,0.150931443508182,0.460341729835167,0.327868263349111,0.743011270685974,0.919994642029629,Het-Tx,4,2.075465721754091
POLE4,962.007151346842,0.135406515162685,0.413746140860062,0.327269554421011,0.743464017694448,0.920181235818523,Het-Tx,4,2.0677032575813423
FUT6,949.440159777678,0.277119015637122,0.8544761312243,0.324314519166339,0.745699928530183,0.921022480880442,ReprPCWk-Tx,2,1.138559507818561
LRIG1,1470.84579951071,0.0954323393726716,0.297802977184048,0.320454618268281,0.748623727229063,0.922459873134909,ReprPCWk-Tx,2,1.0477161696863357
ZNF395,1168.84056666575,0.167518418436523,0.524378515404748,0.31946087323433,0.749377056792698,0.922863692140346,ReprPCWk-Tx,2,1.0837592092182615
ZNF843,23.4254178837436,-0.137675556582634,0.436190147417409,-0.315631972427122,0.752281866837944,0.924517650847656,Tx-ReprPCWk,-2,-1.068837778291317
MON2,1475.98489497199,-0.115404982901526,0.368590259109206,-0.313098298312148,0.754205981903403,0.925144887984287,Tx-Het,-4,-2.057702491450763
HRH2,29.2895482908935,-0.152420328472954,0.488232142716034,-0.312188230019106,0.754897476512348,0.925238486263692,Tx-ReprPC,-3,-1.576210164236477
ZNF571,60.1339285209993,-0.151524804160152,0.485348148832601,-0.312198170580463,0.754889922341478,0.925238486263692,Tx-Het,-4,-2.075762402080076
BOK,6012.10398678601,0.143601927266458,0.460882197328003,0.311580547261319,0.755359319815721,0.925311149380852,ReprPCWk-Tx,2,1.071800963633229
HERC6,1805.06133844247,-0.291773975830062,0.938021732498116,-0.31105246895828,0.755760734182208,0.925566284221328,Tx-ReprPCWk,-2,-1.145886987915031
UVRAG,776.525821395081,-0.0633867375026606,0.204055335792842,-0.310635040521612,0.756078085634257,0.925842647306805,Tx-Het,-4,-2.03169336875133
MAPK8IP1,268.276785929594,0.168763929983961,0.552909705498745,0.305228735009687,0.76019194859821,0.927206017437622,ReprPCWk-Tx,2,1.0843819649919806
QRSL1,676.694205219199,0.086381476848872,0.284699559401725,0.303412752132094,0.761575328649036,0.927391533057894,Het-Tx,4,2.043190738424436
TMEM18,557.441860939879,-0.0648671218548427,0.216705560112074,-0.299332983525182,0.764685990405259,0.929059895092902,Tx-Het,-4,-2.0324335609274216
SMS,1550.18199593617,0.114859687853402,0.387744447417108,0.296225229319258,0.767058082787979,0.929327198924871,ReprPCWk-Tx,2,1.057429843926701
SVIL,1036.92314138086,0.179304128269396,0.606296673510872,0.295736618891709,0.767431229542062,0.929327198924871,Het-Tx,4,2.089652064134698
AMMECR1,331.977480241724,0.0989815289776899,0.340866483877882,0.290382110472178,0.771523928158939,0.930567187797638,ReprPCWk-Tx,2,1.049490764488845
R3HDM2,1094.47517350212,-0.0733825944729535,0.253669967796028,-0.289283729999758,0.772364261893997,0.930955228611013,Tx-Het,-4,-2.0366912972364766
DCLRE1C,167.728653510752,0.109918247497521,0.387493090135221,0.283665051831411,0.77666707959097,0.932613778755302,Het-Tx,4,2.0549591237487603
ZNF597,132.689716612814,-0.0730285221841217,0.257420552016547,-0.283693440993893,0.776645321642025,0.932613778755302,Tx-Het,-4,-2.036514261092061
PRPF40A,2526.55325787124,0.0664599534013181,0.233795343917084,0.284265513109997,0.776206912966867,0.932613778755302,Het-Tx,4,2.033229976700659
SLCO1A2,94.9998963664724,-0.179171305590916,0.633221760310227,-0.282951908511698,0.777213702503027,0.932739577681614,Tx-Het,-4,-2.089585652795458
ZNF320,130.426491763136,-0.174893826579481,0.621661496588861,-0.281332891837674,0.778455084600248,0.933057815125529,Tx-Het,-4,-2.0874469132897406
ZNF394,544.476191049028,0.0651215266150383,0.23315711722373,0.279303190013925,0.780012158390899,0.933617266032081,Het-Tx,4,2.032560763307519
CYP20A1,958.195360828581,-0.0994512592080032,0.359264215172434,-0.276819273971582,0.781918880796318,0.934418296416305,Tx-Het,-4,-2.0497256296040014
KIF13A,1742.29607181965,0.11993842758218,0.437515891500207,0.274135019806758,0.783980862374505,0.935401279773894,Het-Tx,4,2.05996921379109
ZNF211,159.965923195633,0.0927287931192639,0.347050838548811,0.267190805551741,0.789322255002472,0.937185215129189,Het-Tx,4,2.046364396559632
ITGAL,1199.90821321483,0.117233148421986,0.445503153188156,0.263147741117049,0.792436708112637,0.938607584770364,ReprPC-Tx,3,1.558616574210993
CATSPER3,16.372223704804,-0.150846113057877,0.575546482238395,-0.262091972956227,0.793250535187708,0.938800665618598,Tx-Het,-4,-2.0754230565289387
ZNF304,184.080576100478,0.117526791072283,0.450360820789673,0.260961401718313,0.794122273081226,0.939116900209367,Het-Tx,4,2.0587633955361415
SARS2,38.1660541404015,0.0836901275167518,0.325531962281136,0.257087282398633,0.797111394856732,0.940047833038548,ReprPCWk-Tx,2,1.0418450637583758
PLOD2,2803.92176008269,0.10126265651513,0.398808540441103,0.253912958842676,0.799562803107119,0.940936834237988,Het-Tx,4,2.0506313282575652
ABI2,663.553839073739,0.1019402985831,0.404333191641092,0.252119540741508,0.800948666402315,0.94123599813489,Het-Tx,4,2.05097014929155
TTBK2,190.769046013976,-0.105882262968718,0.432761279097368,-0.244666674406643,0.806714533843147,0.943637832086866,Tx-Het,-4,-2.052941131484359
HDGFL3,154.855348161573,-0.100166346694465,0.410081493882619,-0.244259612269009,0.807029760956167,0.943770109590005,Tx-ReprPCWk,-2,-1.0500831733472324
ZNF501,33.8156491842707,-0.132797934668185,0.549782709278133,-0.241546218946299,0.80913179915665,0.944810102820416,Tx-Het,-4,-2.0663989673340923
PPM1H,656.490454884008,0.211512303192737,0.881868914027882,0.239845514257519,0.810450021305322,0.945142207320652,Het-Tx,4,2.1057561515963683
SNTA1,949.000147299504,0.0813341028171664,0.347449680952625,0.234088868909499,0.814915987211682,0.947069595542378,ReprPCWk-Tx,2,1.0406670514085832
LBH,938.848594014454,-0.107768615084382,0.469644728937658,-0.229468379913804,0.818504894152949,0.948076792905451,Tx-ReprPC,-3,-1.553884307542191
PRIMA1,24.2943780144387,0.274769152104254,1.20681449416975,0.227681349065407,0.819893972941815,0.948814324884531,ReprPCWk-Tx,2,1.137384576052127
FGL1,69347.1656491457,-0.198307361531168,0.889815111501838,-0.222863557797376,0.823641699743867,0.950265318003165,Tx-Het,-4,-2.099153680765584
STXBP5,305.249710523448,-0.0972926007151293,0.439406333119443,-0.221418294143436,0.824766749242549,0.950470806682857,Tx-Het,-4,-2.048646300357565
RASA2,349.219880818535,-0.0919444487887798,0.420337488752688,-0.218739587234097,0.826852909490594,0.950982089365143,Tx-Het,-4,-2.04597222439439
TCEA1,2105.95161961287,0.0568552967168205,0.263571227978212,0.215711317024028,0.829212779185512,0.951364635285651,Het-Tx,4,2.0284276483584103
ARHGEF7,1264.76836858357,0.0461463821529631,0.217128623536226,0.21253016484611,0.831693447115325,0.951785140711297,Het-Tx,4,2.0230731910764814
CAB39,2444.42063176859,0.0516508526149525,0.255078263427469,0.202490215829932,0.83953350662479,0.954907303085758,Het-Tx,4,2.025825426307476
SNX13,809.581404400602,-0.0555180374126501,0.281181124637836,-0.197445818897544,0.843478676974355,0.955688621693665,Tx-Het,-4,-2.027759018706325
COG5,535.452440578461,0.0534013690508803,0.289945420644863,0.184177314930897,0.853874355109552,0.95914974637743,Het-Tx,4,2.0267006845254403
ZNF383,172.356027709835,0.0630605744252785,0.342133131089679,0.184315895465701,0.853765644773641,0.95914974637743,Het-Tx,4,2.031530287212639
PAK2,3221.54870093774,-0.0466781517766264,0.254932810636414,-0.183099820145156,0.854719696891802,0.959481060518619,Tx-Het,-4,-2.0233390758883134
PPARA,4066.95478617534,0.0832643802287772,0.45507469294313,0.182968601682235,0.854822654926549,0.959489968666166,Het-Tx,4,2.0416321901143886
LDAH,525.528531637389,0.0442370775151865,0.242342208780419,0.182539714141455,0.855159190493654,0.959632766982875,Het-Tx,4,2.022118538757593
PDE11A,668.026662559566,-0.194324900430689,1.0679615422443,-0.18195870613685,0.855615132572104,0.959632766982875,Tx-ReprPC,-3,-1.5971624502153445
ORC4,790.088036824596,-0.0296616492031614,0.167513088706975,-0.177070636283517,0.859452906291287,0.960576204690495,Tx-Het,-4,-2.0148308246015807
PIK3CB,985.952418275348,-0.0320663408599571,0.186740716351971,-0.171715850117647,0.863660924315476,0.961713297670436,Tx-Het,-4,-2.0160331704299788
RAB3GAP1,1487.11260891023,0.0460376651903445,0.268018991455212,0.171770160541171,0.86361822525199,0.961713297670436,Het-Tx,4,2.0230188325951723
EML1,286.411506355727,-0.0622619623594997,0.370434765569483,-0.168078075133639,0.866521857470351,0.963199521775305,Tx-ReprPCWk,-2,-1.0311309811797498
PTK2B,952.139498194919,-0.0903487047545975,0.557420313728123,-0.162083624384497,0.871240001525317,0.964674150490914,Tx-Het,-4,-2.0451743523772987
EIF2A,2600.15570929624,0.0477202955171005,0.301481239110772,0.158286119752768,0.874231345093685,0.965835677682098,Het-Tx,4,2.0238601477585503
ZNF101,165.439298833602,0.0475190100432036,0.301323571221594,0.157700938730273,0.874692460751116,0.965875114360093,Het-Tx,4,2.023759505021602
OMP,4.57331680152792,-0.162515432870563,1.03889317516595,-0.156431322060233,0.875693049641929,0.966156045637532,Tx-ReprPCWk,-2,-1.0812577164352815
GLG1,4008.65125209541,-0.0420324370241138,0.269215278425573,-0.15612946363939,0.875930974515209,0.966209983426007,Tx-Het,-4,-2.021016218512057
SBF2,716.934951336269,-0.0608915469018845,0.428383274835109,-0.142142680349326,0.886967306373732,0.969588067665789,Tx-Het,-4,-2.0304457734509422
COL12A1,432.88437398165,0.0834880814266826,0.590406386076399,0.141407822468708,0.887547774931237,0.969751497122981,ReprPC-Tx,3,1.5417440407133414
RTP4,909.69378302884,-0.0946420976755323,0.703778401806083,-0.134477127221659,0.893025296626287,0.972194606111037,Tx-ReprPCWk,-2,-1.0473210488377662
SMCHD1,997.723217210677,0.0510409306356079,0.392815560849003,0.129936121993975,0.896616965316474,0.972920560927181,Het-Tx,4,2.025520465317804
ASB3,300.929297296056,0.04160046573879,0.330966466686356,0.125693899310389,0.899974231211469,0.973903097166199,Het-Tx,4,2.020800232869395
RIN2,633.525860753204,0.0494566431018637,0.430625789312201,0.114848307577807,0.908565358443597,0.976213025463399,ReprPCWk-Tx,2,1.0247283215509317
ZNF197,546.167596684047,0.0351159578306931,0.306323105984178,0.114636986713326,0.908732861796958,0.976213025463399,Het-Tx,4,2.0175579789153466
AMFR,8037.24463334256,-0.0411996476114515,0.36172126984863,-0.113898880286173,0.909317953193876,0.976272137122533,Tx-Het,-4,-2.0205998238057257
CRB3,656.48628237835,0.0526491128565628,0.49915511745744,0.105476456146024,0.915997751038914,0.978103358045752,ReprPC-Tx,3,1.5263245564282815
SDHAF3,540.074265794701,-0.0254893168919864,0.244718824214413,-0.104157565213102,0.917044308797893,0.97848099625791,Tx-Het,-4,-2.0127446584459934
SULT1B1,1618.96917587668,-0.075248110362514,0.73052189638233,-0.103005961539491,0.917958239500239,0.979170722031343,Tx-Het,-4,-2.037624055181257
PKLR,11083.1595481329,0.0752175900250444,0.749578589657464,0.1003465027722,0.920069239901104,0.979483305208371,ReprPC-Tx,3,1.5376087950125221
UACA,1201.06852025941,0.0376023128870652,0.383014397520381,0.0981746721024092,0.921793594024548,0.979728554177487,ReprPCWk-Tx,2,1.0188011564435326
DEPTOR,1078.2386849763,-0.0388421440120965,0.393327284160435,-0.0987527323333439,0.921334599100054,0.979728554177487,Tx-Het,-4,-2.019421072006048
ARHGEF18,829.637821550604,0.031559274166023,0.326349930255009,0.0967037870710213,0.92296163228152,0.980032109411566,ReprPC-Tx,3,1.5157796370830114
VPS13C,1531.30392160256,-0.0426628566302368,0.448451651266936,-0.0951336816571162,0.924208645296283,0.980190756439547,Tx-Het,-4,-2.0213314283151185
PTPN18,1665.86431221091,-0.0259285531677529,0.274071862796925,-0.0946049437660254,0.924628622894238,0.980203414139062,Tx-ReprPCWk,-2,-1.0129642765838764
CERS4,3378.10520710329,0.0399768835271131,0.434061683868821,0.0920995448637542,0.926618950062959,0.980841217051566,ReprPCWk-Tx,2,1.0199884417635565
SLC38A1,671.440403000354,0.0609899774415716,0.662981122674238,0.091993535495489,0.926703175740542,0.98085799968974,ReprPCWk-Tx,2,1.0304949887207857
ZNF44,383.352111165535,-0.0282232654772817,0.315132056512318,-0.0895601221584337,0.928636774915115,0.981412929478819,Tx-Het,-4,-2.014111632738641
WWP1,5381.13813860953,-0.0311410774647736,0.369091932891474,-0.0843721433324585,0.932760554696081,0.982612753360712,Tx-Het,-4,-2.015570538732387
ZNF487,98.4908596944054,-0.0260774083491186,0.320369848406217,-0.0813978234183058,0.935125580029344,0.983499819623613,Tx-Het,-4,-2.0130387041745594
MBD5,349.322848009885,-0.021927864012678,0.291450257943138,-0.0752370719018411,0.940026088816452,0.985050561013631,Tx-Het,-4,-2.010963932006339
ZFYVE16,610.191493951208,-0.02827669676565,0.391190920648345,-0.0722836223263701,0.942376198089611,0.985914894016676,Tx-Het,-4,-2.014138348382825
SEPTIN6,2184.19222953337,0.0506703602080609,0.722475257036989,0.0701343882915379,0.944086696182412,0.986055064363069,ReprPC-Tx,3,1.5253351801040305
RBBP6,1523.58217919911,0.0190015922268945,0.275457596578728,0.0689819139602626,0.945004015770629,0.986163571650674,Het-Tx,4,2.0095007961134472
ZFP90,385.217248368298,-0.016642542724102,0.275661263929412,-0.0603731641031855,0.95185843160261,0.987251863089451,Tx-Het,-4,-2.008321271362051
ZNF780B,198.368593985446,0.0275532195995586,0.467363520487302,0.0589545790198387,0.952988285838592,0.987713545420086,Het-Tx,4,2.013776609799779
ESPN,6209.5231800755,0.026749679364726,0.490398681509155,0.0545468011504565,0.956499522139706,0.988983703288591,ReprPC-Tx,3,1.513374839682363
UBE3D,67.3307016391558,-0.020540788167048,0.416829725160873,-0.0492786068918679,0.960697268028398,0.990275101905717,Tx-Het,-4,-2.010270394083524
QPRT,12444.5726912555,0.0219790128542637,0.459677793372776,0.0478139539719723,0.961864515614871,0.990659623257973,Het-Tx,4,2.0109895064271317
RHOQ,516.252003506559,0.0160473011491193,0.361907640785754,0.0443408741365014,0.964632690848639,0.991387134437062,Het-Tx,4,2.0080236505745597
COLQ,36.155256790627,-0.0183991017796517,0.443851799809315,-0.0414532548647008,0.966934558009666,0.992137150645524,Tx-ReprPCWk,-2,-1.009199550889826
PARN,1446.24119986574,0.0099986062253819,0.249139018451558,0.0401326387473347,0.967987380796975,0.992511431518832,Het-Tx,4,2.004999303112691
PIK3R6,24.7632903175246,-0.0188323803245965,0.483973490179096,-0.0389120080061151,0.968960542816219,0.992796194322831,Tx-ReprPCWk,-2,-1.0094161901622982
ETV5,545.689482914844,0.0190695710559767,0.526396235547856,0.0362266478523154,0.971101638017826,0.993434860431083,Het-Tx,4,2.0095347855279884
GRB10,1979.01440697042,-0.0110934691584628,0.35138781273639,-0.0315704436988686,0.974814614147064,0.994211460668651,Tx-ReprPCWk,-2,-1.0055467345792315
RNGTT,610.828376038905,-0.010497167670223,0.328142185001952,-0.0319896927307917,0.974480270701329,0.994211460668651,Tx-Het,-4,-2.0052485838351113
FOXA3,2983.85308128624,0.0170957985711674,0.556788577565196,0.0307042911079936,0.975505368968152,0.994374403132223,ReprPCWk-Tx,2,1.0085478992855836
ABLIM3,3511.63299466397,-0.0131612973753629,0.453281578575526,-0.029035588467379,0.97683620705916,0.995033933885034,Tx-ReprPCWk,-2,-1.0065806486876814
TOMM70,4775.12952409603,-0.0040358464759035,0.20327302758877,-0.0198543137954744,0.984159590262581,0.996559715985421,Tx-Het,-4,-2.002017923237952
FOSL2,1280.96680807643,0.0082064666345314,0.482172285774841,0.017019780847304,0.98642083522295,0.997204855804781,ReprPCWk-Tx,2,1.0041032333172657
SMG6,432.161944572155,-0.0063334630702233,0.555969892348012,-0.0113917374976465,0.990910905114858,0.997961996905019,Tx-ReprPC,-3,-1.5031667315351116
ZNF256,53.7356148695801,0.0060521859070489,0.593903304271499,0.0101905240525185,0.991869278917117,0.998202309580119,Het-Tx,4,2.0030260929535246
HERC4,1201.714937181,0.0024835544689318,0.288852861960045,0.0085979915590221,0.993139879804169,0.998637904634604,Het-Tx,4,2.001241777234466
MLLT10,805.129644151185,0.0022138832992205,0.376668704917794,0.0058775344760954,0.995310432986456,0.998858547594532,Het-Tx,4,2.0011069416496103
ATXN10,3895.44986899398,-0.0010891266189049,0.236423743789604,-0.0046066719080219,0.996324420608082,0.998927355312238,Tx-Het,-4,-2.0005445633094525
KPNA3,1647.30049843614,-0.0010080017518164,0.307635384145802,-0.0032766118716002,0.997385646653938,0.999217043060837,Tx-Het,-4,-2.000504000875908
FANCL,279.191635480608,0.0002074193154908,0.34506304925443,0.0006011055543008,0.999520387187693,0.999675068091495,Het-Tx,4,2.000103709657745
DLX6,10.5399911537582,4.47293981268783,2.97576953478927,1.50312037286335,,,ReprPCWk-Tx,2,3.236469906343915
ZMYND12,204.338535633456,-0.207026721584605,0.633815868952633,-0.32663543424167,,,Tx-ReprPCWk,-2,-1.1035133607923024
OXCT1,277.294088319486,2.66401735724853,1.01933920023768,2.6134748439257,,,ReprPCWk-Tx,2,2.3320086786242653
ISM2,15.9456876556683,7.32195732860751,2.81208438630019,2.60374737126608,,,ReprPC-Tx,3,5.160978664303755
PPP1R16B,391.733381555023,1.34372476175352,0.838117978795148,1.60326445172459,,,Het-Tx,4,2.67186238087676
NAA10,744.001376048485,1.45647148216942,0.608973282724298,2.39168371337041,,,ReprPCWk-Tx,2,1.72823574108471
CLIP2,787.357596841022,1.67835259724865,0.763469401407572,2.19832333051508,,,Het-Tx,4,2.839176298624325
SLC6A4,79.6026776704948,5.28479414007614,1.4779165865482,3.57584060438704,,,ReprPCWk-Tx,2,3.64239707003807
CYP27B1,19.6830029108468,0.483066496473361,0.805564524477489,0.59966207770469,,,ReprPCWk-Tx,2,1.2415332482366805
FNDC11,2.3301363496934,-0.222659631602035,1.12604923130416,-0.197735254740289,0.843252204979937,,Tx-ReprPCWk,-2,-1.1113298158010174
