Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,KEGG_2021_Human__Human papillomavirus infection,0.28055186419849454,1.0032323842671955,0.47435897435897434,0.9963666909221016,1.0,67/302,22.79%,COL2A1;PPP2R2C;THBS4;LAMA3;E2F1;SPP1;PIK3R2;AXIN2;COL9A1;WNT4;TERT;WNT9B;VWF;ITGA2;WNT8B;HES5;ITGA6;ATP6V0D2;TCF7;COL4A1;COL4A5;CCNE1;PDGFRB;COL1A1;COMP;CCNA2;CCNE2;NOTCH3;IKBKG;HES2;COL4A2;LAMC1;BCAP31;CREB3L1;APC2;SCRIB;COL1A2;ATP6V0A1;DVL2;WNT2B;THBS2;WNT6;ATP6AP1;HRAS;CREB3L4;HES6;LAMB4;EGF;ATP6V0B;LAMA4;ITGA7;ITGA11;IRF3;NOTCH4;CDK6;TCIRG1;TSC1;HEY1;FADD;THBS3;ISG15;PPP2R3B;ATP6V0D1;HDAC1;LLGL1;TSC2;PPP2R5A
prerank,WikiPathway_2021_Human__Translation Factors WP107,0.3308038311184698,1.0031510965803576,0.49206349206349204,0.9960820665475043,1.0,30/50,48.50%,EEF1A2;EIF4EBP3;EEF1D;EIF3CL;EIF2B4;EIF3E;EIF4EBP2;PABPC1;EIF3D;EIF3H;EIF3B;GSPT2;EIF5B;EIF3G;EEF2K;CLUH;EEF1B2;EIF2B5;EIF6;EIF2S3;EIF3C;EIF3F;EEF2;EIF1;EIF2B1;EEF1A1;ETF1;EIF3A;EIF4G3;EIF2B2
prerank,Elsevier_Pathway_Collection__PTPRC -> BCL6 Signaling,-0.3628190277195766,-1.0030188199029835,0.4222222222222222,0.7268253572652204,1.0,7/17,15.00%,ITK;MAP2K1;PTPRC;FYN;LCK;RASGRP1;VAV1
prerank,GO_Biological_Process_2021__regulation of NLRP3 inflammasome complex assembly (GO:1900225),0.4146848015330196,1.00299956384404,0.47337278106508873,0.9960348876296821,1.0,1/15,0.53%,PYDC1
prerank,GO_Biological_Process_2021__aspartate family amino acid metabolic process (GO:0009066),0.3982320383106256,1.0028551151012357,0.47770700636942676,0.9959650093927203,1.0,6/19,21.51%,NAT8L;NAALAD2;GADL1;SLC25A12;MTHFR;GOT1
prerank,GO_Biological_Process_2021__positive regulation of cholesterol transport (GO:0032376),-0.3116073406620303,-1.0026906949380578,0.4605263157894737,0.7273635187429512,1.0,8/31,17.19%,CETP;APOA1;LIPG;SCP2;CYP8B1;PON1;ABCA8;PLTP
prerank,GO_Biological_Process_2021__positive regulation of leukocyte adhesion to vascular endothelial cell (GO:1904996),-0.3716188495206407,-1.0026824609311478,0.4020618556701031,0.7268869045315365,1.0,9/16,21.35%,TNF;IL6;FUT7;ALOX5;SELE;ITGB2;ETS1;FUT4;SELP
prerank,Elsevier_Pathway_Collection__Androgen Deficiency in Male Obesity,-0.32997022697953043,-1.0025994912269296,0.49382716049382713,0.7266378758026064,1.0,7/22,13.06%,SRD5A2;TNF;SRD5A1;FOXO1;IL6;SHBG;AKT1
prerank,GO_Biological_Process_2021__negative regulation of amyloid precursor protein catabolic process (GO:1902992),-0.3483695728474427,-1.0024443515971317,0.46511627906976744,0.7266706921011733,1.0,8/19,18.75%,NTRK2;CHRNA7;SORL1;RTN4;IGF1;CLU;PRNP;RTN1
prerank,GO_Biological_Process_2021__RNA export from nucleus (GO:0006405),0.3022778839871581,1.0022729359923108,0.45365853658536587,0.9974168340200995,1.0,50/102,44.56%,SARNP;DDX39A;CPSF1;SMG5;CASC3;NUP37;THOC5;RBM8A;CHTOP;NUP62;NXF1;TPR;NUP133;CPSF4;XPO5;UPF3B;NUP155;NUP160;THOC1;SMG7;POLDIP3;NXF5;THOC6;NUP188;NXT1;THOC2;DDX39B;MAGOHB;SLU7;ZC3H11A;NUP205;MCM3AP;RBM15B;HNRNPA1;NUP210;RAN;SYMPK;CPSF3;RAE1;NUP214;GLE1;ALYREF;NUP107;SLBP;U2AF1;U2AF2;FIP1L1;RNPS1;UPF1;AAAS
prerank,KEGG_2021_Human__GnRH signaling pathway,0.31135984593017474,1.0020883694321583,0.4320388349514563,0.9975432293439427,1.0,14/87,15.74%,CGA;CACNA1S;CALML6;MAPK12;MAPK11;SRC;CAMK2A;CACNA1C;PLA2G4C;LHB;PLA2G4F;ADCY6;PRKCA;HRAS
prerank,GO_Biological_Process_2021__mitotic nuclear membrane organization (GO:0101024),0.3546277654350291,1.0020565947524198,0.4540229885057471,0.9965470285017582,1.0,22/51,40.03%,CCNB2;CDK1;CCNB1;LMNA;LBR;NUP37;AHCTF1;NUP133;EMD;RANGAP1;NUP155;VPS4A;NUP160;UBE2I;CHMP2A;NUP188;BANF1;PPP2R1A;NUP205;LEMD2;RAN;CC2D1B
prerank,GO_Biological_Process_2021__mitotic nuclear membrane reassembly (GO:0007084),0.3546277654350291,1.0020565947524198,0.4540229885057471,0.9965470285017582,1.0,22/51,40.03%,CCNB2;CDK1;CCNB1;LMNA;LBR;NUP37;AHCTF1;NUP133;EMD;RANGAP1;NUP155;VPS4A;NUP160;UBE2I;CHMP2A;NUP188;BANF1;PPP2R1A;NUP205;LEMD2;RAN;CC2D1B
prerank,GO_Biological_Process_2021__mononuclear cell differentiation (GO:1903131),-0.3432316474910891,-1.0019914345050072,0.4473684210526316,0.7275004836968306,1.0,10/24,16.17%,MT1G;IKZF1;AXL;BLK;LILRB1;PDE1B;FLT3;IRF8;CSF2;CSF1R
prerank,WikiPathway_2021_Human__7q11.23 copy number variation syndrome WP4932,0.3132986043664527,1.0019578451577098,0.5,0.9963125669081384,1.0,30/99,29.80%,TMEM270;TRIM50;CLIP2;ELN;GTF2IRD1;VPS28;SNAP25;HSPA2;CDKN1C;SQSTM1;ACACA;VPS37D;HMGA1;CLDN5;GRIP1;USF1;METTL27;STX1A;ATP5F1D;NRG1;NUP62;FBN1;CHTF18;MYC;CTNNB1;ATP5F1E;GAPDH;ULK1;ATP5MC1;PCNA
prerank,MSigDB_Oncogenic_Signatures__KRAS.50 UP.V1 DN,-0.31328112372881683,-1.0018449656206418,0.4788732394366197,0.7275092281176195,1.0,12/32,14.14%,KRT4;HYAL4;SPRR3;NTF3;PYHIN1;KRT16;NCR3;TGM1;ABCB1;MX2;EPHB6;EPHX2
prerank,GO_Biological_Process_2021__bile acid biosynthetic process (GO:0006699),-0.33921589129905944,-1.0018218048124645,0.4342105263157895,0.7271004968523952,1.0,5/27,9.63%,AKR1D1;CYP39A1;SCP2;CYP8B1;AKR1C4
prerank,Reactome_2022__Activation Of BH3-only Proteins R-HSA-114452,0.37027177890798335,1.0017378311207206,0.4476744186046512,0.9965394467392265,1.0,2/30,2.76%,E2F1;TP73
prerank,GO_Biological_Process_2021__protein heterooligomerization (GO:0051291),0.41900018738168676,1.0017007546807146,0.43902439024390244,0.9960993877761228,1.0,2/16,2.40%,KCNC2;GRIN1
prerank,Reactome_2022__Signaling By ERBB2 KD Mutants R-HSA-9664565,-0.32832564358133254,-1.0015839260600239,0.425,0.7272498646069735,1.0,6/24,14.80%,EREG;ERBB4;NRG4;BTC;PIK3R1;HBEGF
prerank,GO_Biological_Process_2021__regulation of vascular endothelial growth factor receptor signaling pathway (GO:0030947),0.40024617166438964,1.0006523676460717,0.4528301886792453,0.9990348248465851,1.0,1/23,0.21%,MT3
prerank,Elsevier_Pathway_Collection__Dentin Formation Disruption,0.36434420216126684,1.0005187047544966,0.46774193548387094,0.9989240184644678,1.0,5/30,7.78%,RASGRF1;EDARADD;SPP1;BMP4;MSX1
prerank,MSigDB_Oncogenic_Signatures__DCA UP.V1 DN,0.28726412223443154,1.0004193236544592,0.4369369369369369,0.9987039753273101,1.0,22/148,12.58%,CDH16;LAMA3;CACNA1S;UPK1A;MSH5;NR5A1;ASPM;STEAP1B;MCTP1;LRRC14;GALR3;GPR19;CDON;GRAMD4;SPC25;PTPRG;PRRX2;MFGE8;ADM2;PLA2G4C;NUDT11;PKP1
prerank,GO_Biological_Process_2021__regulation of neuron death (GO:1901214),-0.2670475153709645,-1.0001048288039374,0.47619047619047616,0.7308665587716638,1.0,23/82,16.47%,GRIN2B;EPHB1;IFNG;GPR75;CCL5;FOS;CD200R1;PM20D1;LRRK2;KIR3DL2;PPARGC1A;EGR1;FYN;RRAS2;FCGR2B;CHRNA7;AKT1;SORL1;CHP1;CLU;TNFRSF1B;ITGB2;PRNP
prerank,GO_Biological_Process_2021__regulation of intracellular protein transport (GO:0033157),0.3679263127684879,1.0000635620926785,0.4606741573033708,0.9993416054933859,1.0,6/31,16.56%,PRR5L;BMP4;PTPN14;IFI27;CEP131;B3GAT3
prerank,GO_Biological_Process_2021__positive regulation of signal transduction (GO:0009967),0.28355567205353294,1.0000097200220284,0.47863247863247865,0.998976551263736,1.0,21/239,7.73%,MT3;IGF2;GHRHR;LGR6;RSPO2;ESM1;TSPAN5;GRIN1;TERT;CRLF2;ROBO1;VWF;MESP1;SLC2A4;DLG5;ERFE;JCAD;SRC;IHH;RSPO4;BDNF
prerank,GO_Biological_Process_2021__T cell proliferation (GO:0042098),-0.36432048712648646,-1.0000088591660818,0.525,0.730615976950277,1.0,7/15,24.58%,CRTAM;DOCK8;LILRB1;RASGRP1;CTPS1;PIK3CG;BTN3A1
prerank,GO_Biological_Process_2021__midbody abscission (GO:0061952),0.4181344589850091,0.9994672883541799,0.5030674846625767,1.0,1.0,2/17,10.83%,KIF20A;CEP55
prerank,GO_Biological_Process_2021__regulation of telomere maintenance via telomere lengthening (GO:1904356),0.41408691713846196,0.999095448694792,0.5031847133757962,1.0,1.0,7/17,42.18%,RTEL1;SMG5;PARP1;PINX1;TERF1;TERF2;SLX4
prerank,Reactome_2022__Nitric Oxide Stimulates Guanylate Cyclase R-HSA-392154,-0.3560860044273203,-0.9988477068611477,0.5125,0.7333927060597343,1.0,8/20,21.32%,KCNMA1;PDE1B;GUCY1B1;KCNMB4;GUCY1A1;PDE2A;PRKG1;PDE5A
prerank,Reactome_2022__RHO GTPases Activate CIT R-HSA-5625900,0.42334839572806615,0.9987285582436567,0.4634146341463415,1.0,1.0,5/19,22.67%,KIF14;RNASE1;RHOC;PRC1;LLGL1
prerank,Elsevier_Pathway_Collection__Multiple Myeloma,-0.2429398421836906,-0.9986323005469512,0.42424242424242425,0.733556735950077,1.0,27/120,17.09%,MUC1;ERBB4;TNFSF11;TNFRSF17;TNF;TNFRSF11B;HGF;FOS;TNFRSF13B;CXCL12;MAF;IL6;TNFRSF11A;HCK;AKT1;TNFSF13;IGF1;FGR;VCAM1;HBEGF;MAFB;CXCR4;TNFRSF13C;ITGB2;TNFSF13B;BCL2;ITGA4
prerank,GO_Biological_Process_2021__regulation of hematopoietic stem cell differentiation (GO:1902036),0.33594652118654666,0.9984811727612214,0.46195652173913043,1.0,1.0,32/68,39.37%,TP73;TCF15;PSMD4;FOXC1;PSMB4;PRKDC;METTL3;TCF3;PSMD1;PSMB3;LDB1;PSMD14;PSMB5;PSMD2;YAP1;PSMA1;PSMD10;PUS7;PSMC4;PSMC3;GATA2;PSMC5;PSMB6;PSMD8;ABL1;SETD1A;TAL1;PSME2;PSMD13;PSMB7;PSMA7;PSME3
prerank,GO_Biological_Process_2021__negative regulation of stress fiber assembly (GO:0051497),-0.3319241265248898,-0.9983224725218887,0.4567901234567901,0.7339458862203208,1.0,4/23,13.03%,TACSTD2;TMEFF2;PHLDB2;PIK3R1
prerank,Elsevier_Pathway_Collection__Metabolic Effects of Oncogenes and Tumor Suppressor in Cancer Cells,0.3343948840990861,0.9983042749756078,0.48704663212435234,1.0,1.0,14/66,20.39%,SLC7A11;LEF1;PDK1;SLC2A4;CAD;ACLY;PDPK1;ACACA;SREBF2;HRAS;HMGCR;SCD;TSC1;GPAM
prerank,GO_Biological_Process_2021__cell junction assembly (GO:0034329),0.304149367390481,0.9982218417045271,0.4634146341463415,1.0,1.0,22/95,19.03%,CDH22;CDH8;DNER;NRCAM;POU4F1;SDK1;ITGA6;BDNF;CDH24;GJC1;PCDHB14;DNM3;PKP1;PCDHB2;PLXND1;PCDHB11;SDK2;CLDN5;NLGN2;NRXN2;OBSL1;PCDHB3
prerank,GO_Biological_Process_2021__positive regulation of pathway-restricted SMAD protein phosphorylation (GO:0010862),0.34246662131932704,0.9980940647905151,0.4727272727272727,1.0,1.0,9/43,12.28%,INHA;NODAL;GDF5;MSTN;BMP4;TTK;GDF15;GDF11;GDF7
prerank,Elsevier_Pathway_Collection__TGFBR -> AP-1 Signaling,-0.38432819553754327,-0.9980018784725129,0.47619047619047616,0.7343966193406016,1.0,7/16,23.65%,FOS;MAPK10;MAP2K3;MAP2K6;JUN;MAP3K5;MAP2K4
prerank,GO_Biological_Process_2021__positive regulation of dephosphorylation (GO:0035306),0.3676767782191454,0.997959011864396,0.4727272727272727,1.0,1.0,5/29,13.27%,CHP2;SRC;CDCA2;PPP1R16B;GBA
prerank,KEGG_2021_Human__Glioma,0.31964018046224446,0.9979409620698945,0.45794392523364486,1.0,1.0,15/71,17.35%,E2F1;PIK3R2;CALML6;SHC3;CDKN2A;E2F2;CAMK2A;PDGFRB;PDGFB;PDGFA;SHC1;PRKCA;HRAS;CAMK1D;EGF
prerank,GO_Biological_Process_2021__establishment of vesicle localization (GO:0051650),0.40263194111845124,0.9979186803369247,0.46296296296296297,1.0,1.0,5/18,25.23%,KIF5A;IKBKG;SNAPIN;LIMK2;CDK5
prerank,GO_Biological_Process_2021__branching morphogenesis of an epithelial tube (GO:0048754),0.35157411449470544,0.9978643696644286,0.4659090909090909,1.0,1.0,7/41,11.27%,PAX2;SIX1;BMP4;FGF2;COL4A1;NPNT;RASIP1
prerank,Elsevier_Pathway_Collection__Proteins Involved in Hypoxia-Induced Pulmonary Hypertension,0.39277718802730277,0.9975987073445334,0.4858757062146893,1.0,1.0,2/22,8.44%,SLC6A4;PDGFRB
prerank,GO_Biological_Process_2021__positive regulation of phosphatase activity (GO:0010922),-0.3572268330346916,-0.997536911412516,0.5274725274725275,0.7353239597561851,1.0,7/20,18.09%,RIPK3;IFNG;PLEK;CD300A;GPLD1;PPP1R15A;MTMR9
prerank,MSigDB_Oncogenic_Signatures__RAPA EARLY UP.V1 DN,0.28855142344353707,0.9973036966576408,0.45454545454545453,1.0,1.0,42/173,23.50%,CDH22;PAX2;CACNB4;GLUL;GRIN1;COL9A1;KISS1;INPP5J;MEP1A;TROAP;COL10A1;NCAPH;GALR3;FAM182B;FLT3LG;GUCA2B;LHB;CCDC85B;LMNA;IFI27;CNKSR2;PDZK1IP1;GRM1;PSD;PLXND1;TACR1;MTMR3;CIB2;BCAT2;MAP1A;BBC3;PCBP4;SYNGR4;ARHGAP4;NHLH1;RBMS1;MID1;FAM168A;TSPAN4;CRMP1;EPHB4;ITPKC
prerank,WikiPathway_2021_Human__Parkinson's disease pathway WP2371,0.3560809886993464,0.9970882735075034,0.45077720207253885,1.0,1.0,7/36,13.71%,MAPK12;MAPK11;SLC6A3;PRKN;CCNE1;CCNE2;UCHL1
prerank,WikiPathway_2021_Human__Corticotropin-releasing hormone signaling pathway WP2355,-0.2580782370177502,-0.9970777297334785,0.4883720930232558,0.736044523568165,1.0,17/86,14.73%,FOSB;NR4A2;CRHBP;GNAO1;KRT14;FOS;NR4A1;IL18;MAP2K1;PRKCB;HSD3B1;PRKCQ;CXCL8;TLR4;AKT1;PLCG2;SULT2A1
prerank,"GO_Biological_Process_2021__DNA-templated transcription, termination (GO:0006353)",0.32035981528393304,0.9969930383122483,0.4358974358974359,1.0,1.0,44/70,48.98%,CPSF1;SNRPE;POLR2L;POLR1A;MAZ;POLR2K;CPSF4;ZNF473;TAF1A;POLR1H;LSM10;POLR3K;LSM11;SNRPB;POLR1G;CSTF2;POLR2H;SNRPD3;MTERF2;PABPN1;CAVIN1;POLR2A;ERCC2;TAF1D;SYMPK;UBTF;CPSF3;CLP1;SNRPG;CPSF7;SLBP;POLR1C;FIP1L1;TAF1B;POLR2F;ERCC3;PCF11;TAF1C;GTF2H2;SSU72;PRMT5;CSTF2T;NCBP2;GTF2H5
prerank,Reactome_2022__Diseases Of Glycosylation R-HSA-3781865,0.2980597080495992,0.9969499775390811,0.47685185185185186,1.0,1.0,29/135,19.76%,MUC7;MUC13;BCAN;SBSPON;EGFL7;DPM3;GPC3;CHST6;SPON2;NCAN;NOTCH3;MUC4;CSPG5;CTSA;SEMA5B;CSPG4;SLC26A2;THBS2;GPC2;VCAN;B3GAT3;ADAMTS18;ST3GAL3;B4GALT7;MUC16;MUC12;THSD1;NOTCH4;HSPG2
prerank,Elsevier_Pathway_Collection__Proteins with Altered Expression in Cancer-Associated Sustaining of Proliferative Signaling,0.29050560505578105,0.9969260855922338,0.481981981981982,1.0,1.0,36/170,17.48%,IGF2;EPHB2;LEF1;E2F1;MDK;CDKN2A;FOXM1;SRC;FGF2;E2F2;BDNF;EFNA1;CCNE1;PDGFRB;CDKN2C;IL11;CCNA2;CCNE2;NOTCH3;CDK1;FLT3LG;CDKN2B;IL6R;JAG2;NFKB2;PDGFB;MYBL2;PDGFA;PLAU;CDKN1C;SHC1;HRAS;TYRO3;SMAD3;EGF;CDC25A
prerank,GO_Biological_Process_2021__lysosome organization (GO:0007040),-0.3036385214108453,-0.9965958986531751,0.5180722891566265,0.7368338336139866,1.0,8/37,17.15%,ATP10B;ACP3;LRRK2;CLVS2;HOOK2;CLN3;CORO1A;TPCN2
prerank,WikiPathway_2021_Human__ACE Inhibitor Pathway WP554,0.41663186515131617,0.996394285808276,0.4662576687116564,1.0,1.0,5/15,14.29%,REN;BDKRB2;ACE;BDKRB1;CMA1
prerank,GO_Biological_Process_2021__cortical actin cytoskeleton organization (GO:0030866),-0.3524415382147216,-0.9962942860247403,0.4157303370786517,0.7372232488338054,1.0,6/20,18.01%,TNF;PLEK;NCKAP1L;LCP1;FHOD3;FMNL1
prerank,WikiPathway_2021_Human__IL-2 signaling pathway WP49,-0.29554761279581554,-0.9957055258680466,0.49206349206349204,0.738494308123654,1.0,14/41,23.45%,IL2RB;FOS;MAP2K1;FYN;LCK;PIK3R1;AKT1;SYK;CISH;BCL2;NMI;JUN;STAT1;GAB2
prerank,GO_Biological_Process_2021__nucleobase-containing small molecule interconversion (GO:0015949),0.3800479442752716,0.9954436285318754,0.48255813953488375,1.0,1.0,12/27,32.85%,AK8;GUK1;TYMS;NME1;RRM2;TXNRD1;DTYMK;DUT;NME3;AK1;RRM1;AK7
prerank,Elsevier_Pathway_Collection__B-Cell Acute Lymphoblastic Leukemia,0.3256456450317709,0.9953357478758154,0.5074626865671642,1.0,1.0,11/72,14.95%,LEF1;E2F1;TERT;CDKN2A;BIRC5;SRC;EBF1;RAG1;CDKN2B;PAX5;PDPK1
prerank,GO_Biological_Process_2021__glucose metabolic process (GO:0006006),-0.27509398993054984,-0.9953191966182676,0.43548387096774194,0.7391063009041821,1.0,19/54,23.90%,PCK1;ENO3;ALDOB;FBP1;PPARGC1A;SLC39A14;ALDOC;PCK2;IRS2;PGM1;ENO2;SLC25A10;PGAM1;AKR1A1;GALM;CRY1;DCXR;SORD;OAS1
prerank,Reactome_2022__Notch-HLH Transcription Pathway R-HSA-350054,0.37339990238685694,0.9952209921180781,0.4939759036144578,1.0,1.0,13/28,34.61%,HDAC4;NOTCH3;HDAC11;KAT2A;HDAC5;NOTCH4;HDAC10;HDAC1;MAML1;NCOR2;MAMLD1;HDAC8;TBL1X
prerank,TRRUST_Transcription_Factors_2019__MITF human,-0.3236751533970749,-0.9950696315609885,0.4625,0.7393503811378288,1.0,6/24,13.89%,FOS;PPARGC1A;KCNMA1;PRKCB;BCL2A1;BIRC7
prerank,GO_Biological_Process_2021__negative regulation of developmental process (GO:0051093),0.3155700266714207,0.9950494437764495,0.4427860696517413,1.0,1.0,18/73,21.79%,MAPT;THY1;WNT9B;IL17D;FOXM1;BMP4;PRKN;LOXL2;FOXC1;FOXJ1;ARHGEF15;ROCK2;RAPGEF3;NOTCH4;CDK6;SPRY3;HEY1;GRIN3A
prerank,Elsevier_Pathway_Collection__Synaptic Potentiation by PKMZ in LTP Maintenance - Active State,0.3949849415015285,0.9949072727950226,0.49710982658959535,1.0,1.0,6/22,17.79%,EPHB2;GRIP2;DLG4;IQSEC1;PDPK1;GRIP1
prerank,Reactome_2022__Regulation Of PTEN Gene Transcription R-HSA-8943724,0.32922290203346244,0.9946976554532196,0.47643979057591623,1.0,1.0,37/59,45.32%,SNAI2;CBX6;EZH2;LAMTOR2;PPARG;HDAC5;LAMTOR4;HDAC1;CBX8;GATAD2B;SNAI1;MAF1;RHEB;CHD3;CHD4;GDNF;RBBP7;CBX2;MLST8;LAMTOR5;RRAGD;MTA3;RPTOR;RRAGA;MAPK3;HDAC7;EED;MTOR;ATN1;RRAGB;RBBP4;KDM1A;MAPK1;RING1;MECOM;PHC2;GATAD2A
prerank,GO_Biological_Process_2021__positive regulation of mRNA catabolic process (GO:0061014),0.34899158944783026,0.9943697112074259,0.47126436781609193,1.0,1.0,4/43,9.93%,RBM24;PRR5L;AGO2;NANOS1
prerank,GO_Biological_Process_2021__regulation of bone mineralization (GO:0030500),0.3303090641117659,0.9943565822082621,0.4504950495049505,1.0,1.0,7/54,7.62%,OSR2;NOTUM;OSR1;WNT4;BMP4;TMEM119;FGF23
prerank,GO_Biological_Process_2021__proteoglycan metabolic process (GO:0006029),0.3868203628200823,0.9943104671622701,0.49171270718232046,1.0,1.0,1/24,0.31%,HS3ST4
prerank,GO_Biological_Process_2021__calcium ion transport (GO:0006816),0.30651795213233446,0.9942577199568179,0.41379310344827586,1.0,1.0,22/105,17.66%,CACNA1E;CACNA1I;CSN2;CACNA1S;TRPM3;RAMP1;CHRNB2;TRPM5;CACNA1G;TRPC6;ATP2B4;CAMK2A;ATP2A1;CACNA1C;CHRNA4;RAMP2;CACNG8;CATSPER1;PKD1;CACNA1H;SLC8A3;PANX1
prerank,TRRUST_Transcription_Factors_2019__TCF4 human,0.38355866292218427,0.993980039678815,0.4913294797687861,1.0,1.0,4/23,6.65%,LGR5;NOTUM;WNT4;BIRC5
prerank,Reactome_2022__Interleukin-37 Signaling R-HSA-9008059,-0.36216516596703896,-0.9939565717985936,0.5072463768115942,0.7420923365445373,1.0,4/20,6.79%,PTPN20;IL18R1;PTPN13;CASP1
prerank,Reactome_2022__Signaling By FGFR2 In Disease R-HSA-5655253,0.36557914140794073,0.9938927688767107,0.49411764705882355,1.0,1.0,15/36,34.38%,FGF20;FGF13;FGF17;FGF23;HRAS;POLR2L;FGF18;PLCG1;POLR2K;POLR2G;POLR2H;PIGU;POLR2I;POLR2J;FGF1
prerank,WikiPathway_2021_Human__Regulation of Actin Cytoskeleton WP51,0.2956556538420646,0.9937415079446181,0.5022026431718062,1.0,1.0,24/139,17.35%,FGF20;PIK3R2;PAK3;VIL1;FGF13;CHRM4;FGD1;FGF17;FGF2;FGF23;PIP5K1B;PDGFRB;FGF14;CHRM5;DIAPH3;BDKRB2;PDGFB;APC2;PDGFA;BDKRB1;MRAS;ROCK2;FGF12;EGF
prerank,GO_Biological_Process_2021__regulation of hydrolase activity (GO:0051336),-0.26279939609582914,-0.9936540593595622,0.4666666666666667,0.7424343484367405,1.0,18/70,16.80%,PROM2;PLXNA4;NTRK2;APOA1;EPHA1;ADAP1;EPHB3;SERPINA5;ARHGAP9;BVES;FGD3;EFNA5;VAV1;FGD2;ARHGAP27;ARHGAP15;FGD4;VAV3
prerank,"GO_Biological_Process_2021__nucleotide-excision repair, DNA incision (GO:0033683)",0.3386274093992617,0.9934473302220468,0.4230769230769231,1.0,1.0,28/39,48.98%,RFC4;POLD1;PARP1;CHD1L;CUL4B;UBA52;PCNA;OGG1;DDB2;FAN1;DDB1;ERCC2;RPA2;POLK;RFC3;POLD3;RBX1;UBC;ERCC3;POLD4;XPA;ERCC1;RPS27A;RPA1;RFC1;GTF2H2;NTHL1;GTF2H5
prerank,Reactome_2022__Degradation Of DVL R-HSA-4641258,0.3425435705502267,0.9933486182255925,0.46408839779005523,1.0,1.0,34/53,47.30%,PSMD4;PSMB4;DVL2;PSMB3;HECW1;PSMD14;UBA52;PSMB5;PSMD2;PSMA1;PSMD10;KLHL12;PSMC4;PSMC3;PSMC5;SEM1;PSMB6;PSMD8;PSME2;PSMD13;PSMB7;PSMA7;PSME3;DVL3;PSMB2;RBX1;PSMA6;UBC;PSMD9;PSMC2;RPS27A;PSME1;PSMB1;PSMD3
prerank,GO_Biological_Process_2021__negative regulation of phosphoprotein phosphatase activity (GO:0032515),-0.3424044445315378,-0.9933120918724127,0.5277777777777778,0.7428761435973106,1.0,6/22,19.29%,TNF;LGALS3;PPP1R14D;NCKAP1L;PPP1R15A;PPP4R4
prerank,GO_Biological_Process_2021__tRNA metabolic process (GO:0006399),0.3959364034711629,0.9932716913932216,0.4506172839506173,1.0,1.0,16/18,54.01%,RPP21;DTD1;DARS2;POP1;POP5;SSB;ADAT1;SLFN13;POP7;FARS2;SARS1;THG1L;YARS2;AARS1;KARS1;RPP30
prerank,Reactome_2022__RNA Polymerase III Transcription Initiation From Type 1 Promoter R-HSA-76061,0.3815817528026085,0.9928475696233202,0.46706586826347307,1.0,1.0,20/27,51.78%,POLR2L;POLR2K;POLR3K;POLR2H;POLR3H;POLR3A;POLR3C;GTF3C5;POLR3G;POLR3GL;GTF3C3;POLR3E;POLR3F;POLR2F;GTF3C6;CRCP;GTF3C2;POLR1D;BRF1;GTF3C1
prerank,Reactome_2022__Translesion Synthesis By POLK R-HSA-5655862,0.4254903781427956,0.992786981443615,0.461038961038961,1.0,1.0,10/17,46.20%,RFC4;POLR1A;UBA52;MAD2L2;PCNA;SLC19A1;POLK;RFC3;UBC;RPS27A
prerank,GO_Biological_Process_2021__positive regulation of cardiac muscle tissue growth (GO:0055023),-0.3522587389377112,-0.992716705663425,0.46153846153846156,0.7441958751823425,1.0,5/17,17.64%,ERBB4;BMP10;FGFR2;IGF1;AKAP6
prerank,Reactome_2022__Defective B3GALT6 Causes EDSP2 And SEMDJL1 R-HSA-4420332,0.40104921107890135,0.9924337651591729,0.5058823529411764,1.0,1.0,8/20,19.76%,BCAN;GPC3;NCAN;CSPG5;CSPG4;GPC2;VCAN;HSPG2
prerank,TRRUST_Transcription_Factors_2019__E2F1 mouse,0.3394606731632499,0.9924066235331119,0.46153846153846156,1.0,1.0,6/46,9.63%,DLX1;NOX4;CDKN2A;MXD3;CDKN2C;CCNA2
prerank,GO_Biological_Process_2021__protein localization to cell periphery (GO:1990778),0.29315281684355765,0.9922532748647266,0.4528301886792453,1.0,1.0,19/133,14.12%,MRAP2;RAB3C;TSPAN5;ACTN2;RAMP1;RAB3B;FGF13;KCNB1;ANK1;TMEM88;NKD2;TESC;ATP1B3;DPP10;S100A10;KCNIP3;RAMP2;RAB3D;RAB34
prerank,GO_Biological_Process_2021__negative regulation of cell death (GO:0060548),0.3108118971575818,0.991736534413082,0.46842105263157896,1.0,1.0,15/90,13.27%,MT3;PAX2;PAGE4;POU4F1;BMP4;CD34;FGF2;PRKN;CD200;ZBED6;IKBKG;PRKD1;NENF;SPEF1;GBA
prerank,Elsevier_Pathway_Collection__EGFR -> AP-1/ATF2 Signaling,-0.28930481182390516,-0.9916559704796296,0.4788732394366197,0.7467459908722562,1.0,14/42,21.42%,EREG;FOS;ITK;MAP2K1;TGFA;BTC;RASGRP1;HBEGF;VAV1;MAPK10;NRG3;MAP2K3;MAP2K6;JUN
prerank,GO_Biological_Process_2021__neutral amino acid transport (GO:0015804),0.38704173880472414,0.9914695499808835,0.5030674846625767,1.0,1.0,4/24,9.59%,SLC6A7;SLC6A9;SLC7A10;SLC1A4
